HD,city,state,LO,city,state,address,city,store,time,url,zipcode,STATE,STATENS,STATE_NAME,STUSAB,NAME,population,under44_1,under44_2,under44_3,older65_1,older_65_2,income_per_capita,industrial_managers,construction_managers,farmers,realestate,construction_workers,state:1,place
1,Tooele,49,,,,222 E 2400 North,Tooele,HD,1597100840.67661,https://www.homedepot.com/,84074,49,1455989,Utah,UT,"Tooele city, Utah",33805,3320,5173,4965,1863,1365,23593,,,,,,49,76680
1,Topeka,20,1,Topeka,20,Southwest 17th Street,Topeka,LOW,1597172688.8497,https://www.lowes.com/,66604-4000,20,481813,Kansas,KS,"Topeka city, Kansas",126877,11924,17983,14795,11620,9641,27145,,,,,,20,71000
1,Topsham,23,,,,154 Topsham Fair Mall Rd,Topsham,HD,1597100421.32059,https://www.homedepot.com/,4086,23,1779787,Maine,ME,"Topsham CDP, Maine",6103,358,925,596,788,806,36606,,,,,,23,76925
1,Torrance,6,,,,24451 Crenshaw Blvd,Torrance,HD,1597100313.21108,https://www.homedepot.com/,90505,6,1779778,California,CA,"Torrance city, California",146392,10804,18777,19268,12625,11863,43272,,,,,,6,80000
1,Totowa,34,,,,545 Route 46,Totowa,HD,1597100551.15106,https://www.homedepot.com/,7512,34,1779795,New Jersey,NJ,"Totowa borough, New Jersey",10828,958,1559,1199,1198,953,41998,,,,,,34,73140
1,Tracy,6,,,,2461 Naglee Road,Tracy,HD,1597100313.24457,https://www.homedepot.com/,95304,6,1779778,California,CA,"Tracy city, California",88806,9140,11048,13265,4743,2770,29910,,,,,,6,80238
1,Traverse City,26,1,Traverse City,26,3150,Traverse City,LOW,1597172900.13255,https://www.lowes.com/,49684,26,1779789,Michigan,MI,"Traverse City city, Michigan",15474,1276,2257,1835,1924,1353,36550,,,,,,26,80340
1,Troutdale,41,,,,25101 Se Stark Street,Troutdale,HD,1597100680.66407,https://www.homedepot.com/,97060,41,1155107,Oregon,OR,"Troutdale city, Oregon",16559,1299,2775,2401,1065,622,29838,,,,,,41,74850
1,Troy,26,,,,1177 Coolidge Highway,Troy,HD,1597100469.59906,https://www.homedepot.com/,48084,26,1779789,Michigan,MI,"New Troy CDP, Michigan",738,80,53,114,39,16,18061,,,,,,26,57660
1,Trumbull,9,,,,90 Monroe Turnpike,Trumbull,HD,1597100326.21421,https://www.homedepot.com/,6611,9,1779780,Connecticut,CT,"Trumbull CDP, Connecticut",36174,2711,2935,4604,3295,3497,51194,,,,,,9,77270
1,Trussville,1,,,,1600 Gadsden Hwy,Trussville,HD,1597100287.79177,https://www.homedepot.com/,35173,1,1779775,Alabama,AL,"Trussville city, Alabama",21721,987,2315,2922,1996,1520,38926,,,,,,1,76944
5,Tucson,4,,,,7677 E Broadway Blvd,Tucson,HD,1597100295.45361,https://www.homedepot.com/,85710,4,1779777,Arizona,AZ,"Tucson Estates CDP, Arizona",11758,881,946,1130,1656,1914,25098,,,,,,4,77035
1,Tukwila,53,1,Tukwila,53,6810 S 180th St,Tukwila,HD,1597100897.15224,https://www.homedepot.com/,98188,53,1779804,Washington,WA,"Tukwila city, Washington",20198,1888,3850,3207,1415,746,30996,,,,,,53,72625
1,Tulare,6,1,Tulare,6,West Cameron Avenue,Tulare,LOW,1597172312.57521,https://www.lowes.com/,93277,6,1779778,California,CA,"Tulare city, California",62838,6960,9830,7523,3391,2311,20186,,,,,,6,80644
4,Tulsa,40,3,Tulsa,40,Tulsa Hills Drive,Tulsa,LOW,1597173369.82985,https://www.lowes.com/,74132,40,1102857,Oklahoma,OK,"Tulsa city, Oklahoma",402223,39459,62508,49738,31429,23775,29764,,,,,,40,75000
1,Tumwater,53,,,,1101 Kingswood Drive Sw,Tumwater,HD,1597100897.45716,https://www.homedepot.com/,98512,53,1779804,Washington,WA,"Tumwater city, Washington",22500,1913,4071,2746,1849,1291,32850,,,,,,53,72905
1,Turlock,6,1,Turlock,6,CA 99,Turlock,LOW,1597172313.06994,https://www.lowes.com/,95328,6,1779778,California,CA,"Turlock city, California",72335,7129,10664,9524,5430,3995,26852,,,,,,6,80812
1,Tuscaloosa,1,1,Tuscaloosa,1,Oscar Baxter Drive,Tuscaloosa,LOW,1597172180.92873,https://www.lowes.com/,35405,1,1779775,Alabama,AL,"Tuscaloosa city, Alabama",98881,24644,14635,10000,6598,4963,25364,,,,,,1,77256
1,Tustin,6,1,Tustin,6,Tustin Ranch Road,Tustin,LOW,1597172313.57463,https://www.lowes.com/,92606,6,1779778,California,CA,"North Tustin CDP, California",24736,1813,1530,2683,3402,2421,66999,,,,,,6,52379
1,Twin Falls,16,1,Twin Falls,16,North College Road East,Twin Falls,LOW,1597172593.93509,https://www.lowes.com/,83301,16,1779783,Idaho,ID,"Twin Falls city, Idaho",48225,4316,7806,5962,3631,2887,23857,,,,,,16,82810
1,Tyler,48,1,Tyler,48,Donnybrook Avenue,Tyler,LOW,1597173658.41163,https://www.lowes.com/,75703,48,1779801,Texas,TX,"Tyler city, Texas",103721,13611,16140,10627,8134,7688,27460,,,,,,48,74144
1,Ukiah,6,,,,350 N Orchard Ave,Ukiah,HD,1597100313.41914,https://www.homedepot.com/,95482,6,1779778,California,CA,"Ukiah city, California",15946,1397,2398,1922,1236,1122,25857,,,,,,6,81134
1,Uncasville,9,,,,1932 Norwich-New London Tpke,Uncasville,HD,1597100325.77447,https://www.homedepot.com/,6382,9,1779780,Connecticut,CT,,,,,,,,,,,,,,,
1,Union,34,1,Union,34,Cranbrook Road,Union,LOW,1597173181.04889,https://www.lowes.com/,7083,34,1779795,New Jersey,NJ,"Union City city, New Jersey",68362,6204,11646,10263,3817,3557,22741,,,,,,34,74630
1,Union City,6,1,Union City,6,32040,Union City,LOW,1597172314.07352,https://www.lowes.com/,94587,6,1779778,California,CA,"Union City city, California",74601,6100,13251,10506,6902,4571,38484,,,,,,6,81204
1,Uniontown,42,1,Uniontown,42,Santa Maria Lane,Uniontown,LOW,1597173442.71281,https://www.lowes.com/,15401,42,1779798,Pennsylvania,PA,"Uniontown city, Pennsylvania",9908,734,1689,1000,1014,909,21738,,,,,,42,78528
1,University Park,12,,,,5475 University Parkway,University Park,HD,1597100341.03416,https://www.homedepot.com/,34201,12,294478,Florida,FL,"University Park CDP, Florida",26317,4842,3210,2878,2179,2900,23250,,,,,,12,73287
2,Upland,6,,,,250 S Mountain Ave,Upland,HD,1597100313.48911,https://www.homedepot.com/,91786,6,1779778,California,CA,"Upland city, California",76382,7710,10919,9309,6280,4872,32777,,,,,,6,81344
1,Upper Marlboro,24,,,,15410 Chrysler Drive,Upper Marlboro,HD,1597100431.90846,https://www.homedepot.com/,20772,24,1714934,Maryland,MD,"Upper Marlboro town, Maryland",689,41,85,125,49,34,42449,,,,,,24,79875
1,Urbandale,19,,,,10850 Plum Drive,Urbandale,HD,1597100394.46392,https://www.homedepot.com/,50322,19,1779785,Iowa,IA,"Urbandale city, Iowa",42881,2406,5677,5705,3566,2395,43692,,,,,,19,79950
1,Utica,26,,,,45301 Northpointe Blvd,Utica,HD,1597100469.64531,https://www.homedepot.com/,48315,26,1779789,Michigan,MI,"Utica city, Michigan",4945,488,706,606,467,497,31758,,,,,,26,81540
1,Vacaville,6,1,Vacaville,6,County Airport Road,Vacaville,LOW,1597172315.48113,https://www.lowes.com/,95688,6,1779778,California,CA,"Vacaville city, California",97943,8736,15057,12543,7814,5475,33780,,,,,,6,81554
1,Valdosta,13,1,Valdosta,13,Vahalla Road,Valdosta,LOW,1597172515.23475,https://www.lowes.com/,31602,13,1705317,Georgia,GA,"Valdosta city, Georgia",56074,11483,9061,5954,3456,2577,22643,,,,,,13,78800
1,Vallejo,6,1,Vallejo,6,1175 Admiral Callaghan Lane,Vallejo,HD,1597100313.56164,https://www.homedepot.com/,94591,6,1779778,California,CA,"Vallejo city, California",120977,11578,18049,15073,11516,6922,29885,,,,,,6,81666
1,Valley Stream,36,,,,101 Green Acres Road,Valley Stream,HD,1597100605.4593,https://www.homedepot.com/,11581,36,1779796,New York,NY,"North Valley Stream CDP, New York",19202,1547,3036,2153,1898,1295,36573,,,,,,36,53748
1,Valparaiso,18,,,,2430 Laporte Ave,Valparaiso,HD,1597100388.45622,https://www.homedepot.com/,46383,18,448508,Indiana,IN,"Valparaiso city, Indiana",32916,4836,4864,3814,2970,2696,31668,,,,,,18,78326
1,Van Nuys,6,,,,16800 Roscoe Blvd,Van Nuys,HD,1597100313.59382,https://www.homedepot.com/,91406,6,1779778,California,CA,,,,,,,,,,,,,,,
2,Vancouver,53,,,,8601 Ne Andresen Rd,Vancouver,HD,1597100897.5279,https://www.homedepot.com/,98665,53,1779804,Washington,WA,"Vancouver city, Washington",178413,15889,28553,23797,15930,11365,31352,,,,,,53,74060
1,Vauxhall,34,,,,2445 Springfield Ave,Vauxhall,HD,1597100551.25247,https://www.homedepot.com/,7088,34,1779795,New Jersey,NJ,,,,,,,,,,,,,,,
1,Venice,12,1,Venice,12,Banyan Drive,Venice,LOW,1597172472.6205,https://www.lowes.com/,34293,12,294478,Florida,FL,"Venice city, Florida",22601,830,715,790,7050,6934,43278,,,,,,12,73900
1,Vernon Hills,17,,,,493 N Milwaukee Ave,Vernon Hills,HD,1597100379.95073,https://www.homedepot.com/,60061,17,1779784,Illinois,IL,"Vernon Hills village, Illinois",26259,1646,3217,3872,2092,1385,48541,,,,,,17,77694
1,Vero Beach,12,1,Vero Beach,12,6110,Vero Beach,LOW,1597172473.17723,https://www.lowes.com/,32966,12,294478,Florida,FL,"Vero Beach South CDP, Florida",24082,1904,2955,1796,3672,2679,29704,,,,,,12,74200
1,Vicksburg,28,,,,50 Halls Ferry Park Rd,Vicksburg,HD,1597100491.09103,https://www.homedepot.com/,39180,28,1779790,Mississippi,MS,"Vicksburg city, Mississippi",22706,1930,2859,3015,1971,1281,19911,,,,,,28,76720
1,Victor,36,,,,7600 Commons Blvd,Victor,HD,1597100605.52629,https://www.homedepot.com/,14564,36,1779796,New York,NY,"Victory village, New York",604,61,107,50,41,20,24544,,,,,,36,77431
1,Victoria,48,1,Victoria,48,8602,Victoria,LOW,1597173659.19613,https://www.lowes.com/,77904,48,1779801,Texas,TX,"Victoria Vera CDP, Texas",112,0,59,0,0,0,,,,,,,48,75432
2,Victorville,6,1,Victorville,6,Bear Valley Road,Victorville,LOW,1597172317.23679,https://www.lowes.com/,12281,6,1779778,California,CA,"Victorville city, California",121861,11197,19084,15645,6897,4365,18945,,,,,,6,82590
1,Vienna,54,1,Vienna,54,200 Grand Central Ave,Vienna,HD,1597100904.68588,https://www.homedepot.com/,26105,54,1779805,West Virginia,WV,"Vienna city, West Virginia",10446,990,1113,1098,1319,1122,33449,,,,,,54,83500
1,Villa Rica,13,,,,210 Cooley Way,Villa Rica,HD,1597100357.01581,https://www.homedepot.com/,30180,13,1705317,Georgia,GA,"Villa Rica city, Georgia",15124,1513,2082,2328,977,397,27276,,,,,,13,79528
1,Vineland,34,,,,3849 South Delsea Dr,Vineland,HD,1597100551.40618,https://www.homedepot.com/,8360,34,1779795,New Jersey,NJ,"Vineland city, New Jersey",60357,5958,7469,7531,5794,3895,25800,,,,,,34,76070
3,Virginia Beach,51,2,Virginia Beach,51,3565,Virginia Beach,LOW,1597173728.33599,https://www.lowes.com/,23452,51,1779803,Virginia,VA,"Virginia Beach city, Virginia",450135,43727,74872,58203,35224,24310,36268,,,,,,51,82000
1,Visalia,6,,,,3500 S Demaree St,Visalia,HD,1597100313.66497,https://www.homedepot.com/,93277,6,1779778,California,CA,"Visalia city, California",131066,12394,19350,16554,8828,6412,26458,,,,,,6,82954
1,Vista,6,1,Vista,6,2430 S Melrose Drive,Vista,HD,1597100313.70356,https://www.homedepot.com/,92081,6,1779778,California,CA,"Vista city, California",100108,11597,16889,12876,5540,4136,26464,,,,,,6,82996
2,Waco,48,1,Waco,48,Franklin Avenue Service Road,Waco,LOW,1597173659.70055,https://www.lowes.com/,76710,48,1779801,Texas,TX,"Waco city, Texas",133964,27033,18307,14615,8438,7251,21412,,,,,,48,76000
1,Wadsworth,39,1,Wadsworth,39,Grant Allen Way,Wadsworth,LOW,1597173342.64136,https://www.lowes.com/,44281,39,1085497,Ohio,OH,"Wadsworth city, Ohio",23155,1641,3114,3090,1992,2117,32522,,,,,,39,80304
1,Waite Park,27,,,,401 2nd Street South,Waite Park,HD,1597100485.34707,https://www.homedepot.com/,56387,27,662849,Minnesota,MN,"Waite Park city, Minnesota",7623,1426,1176,577,626,597,23804,,,,,,27,67612
1,Wake Forest,37,1,Wake Forest,37,Lowes Avenue,Wake Forest,LOW,1597173080.47898,https://www.lowes.com/,27587,37,1027616,North Carolina,NC,"Wake Forest town, North Carolina",40159,2658,4459,6449,2676,1526,36984,,,,,,37,70540
1,Waldorf,24,1,Waldorf,24,2525,Waldorf,LOW,1597172835.68495,https://www.lowes.com/,20601,24,1714934,Maryland,MD,"Waldorf CDP, Maryland",74587,6807,10802,10718,4411,2194,38217,,,,,,24,81175
1,Walker,26,,,,2727 Alpine Ave Nw,Walker,HD,1597100469.84592,https://www.homedepot.com/,49544,26,1779789,Michigan,MI,"Walkerville village, Michigan",225,15,26,35,19,12,14472,,,,,,26,83020
1,Wallingford,9,1,Wallingford,9,Circle Drive,Wallingford,LOW,1597172365.12917,https://www.lowes.com/,6492,9,1779780,Connecticut,CT,"Wallingford Center CDP, Connecticut",18322,1760,2142,2624,1739,1674,36496,,,,,,9,78880
1,Waltham,25,,,,100 First Avenue,Waltham,HD,1597100445.98939,https://www.homedepot.com/,2451,25,606926,Massachusetts,MA,"Waltham city, Massachusetts",62979,11319,12348,7998,4555,4050,41107,,,,,,25,72600
1,Wappingers Falls,36,,,,1570 Route 9,Wappingers Falls,HD,1597100605.70527,https://www.homedepot.com/,12590,36,1779796,New York,NY,"Wappingers Falls village, New York",5663,678,1106,655,246,544,29786,,,,,,36,78168
1,Warner Robins,13,1,Warner Robins,13,GA 96,Warner Robins,LOW,1597172516.21067,https://www.lowes.com/,31099,13,1705317,Georgia,GA,"Warner Robins city, Georgia",74762,6898,13383,9922,4548,3752,26098,,,,,,13,80508
1,Warren,26,1,Warren,26,Chicago Road,Warren,LOW,1597172900.66187,https://www.lowes.com/,48093,26,1779789,Michigan,MI,"Warren city, Michigan",135192,11974,18934,15886,11322,10279,24723,,,,,,26,84000
1,Warren,39,1,Warren,39,Towne Boulevard,Warren,LOW,1597173344.03482,https://www.lowes.com/,Ohio,39,1085497,Ohio,OH,"Warrensville Heights city, Ohio",13258,1338,1822,1162,1276,1071,21513,,,,,,39,80990
1,Warrenton,41,,,,1650 Se Ensign Lane,Warrenton,HD,1597100680.81509,https://www.homedepot.com/,97146,41,1155107,Oregon,OR,"Warrenton city, Oregon",5453,427,850,697,581,328,26562,,,,,,41,78900
1,Warrenton,51,,,,267 Alwington Blvd,Warrenton,HD,1597100872.48349,https://www.homedepot.com/,20186,51,1779803,Virginia,VA,"Warrenton town, Virginia",9873,979,893,1352,1053,820,39457,,,,,,51,83136
1,Warrington,42,1,Warrington,42,650 Easton Rd,Warrington,HD,1597100730.31358,https://www.homedepot.com/,18976,42,1779798,Pennsylvania,PA,,,,,,,,,,,,,,,
1,Warwick,44,2,Warwick,44,Greenwich Avenue,Warwick,LOW,1597173465.5078,https://www.lowes.com/,2886,44,1219835,Rhode Island,RI,"Warwick city, Rhode Island",81079,5958,10939,9340,9133,6950,37795,,,,,,44,74300
1,Washington,11,,,,901 Rhode Island Ave Ne,Washington,HD,1597100331.04599,https://www.homedepot.com/,20018,11,1702382,District of Columbia,DC,"Washington city, District of Columbia",684498,75780,159716,99176,46920,34792,53321,,,,,,11,50000
1,Washington,42,1,Washington,42,Berry Road,Washington,LOW,1597173444.44266,https://www.lowes.com/,15301,42,1779798,Pennsylvania,PA,"East Washington borough, Pennsylvania",2041,402,330,182,229,81,41008,,,,,,42,22016
1,Washington,49,,,,725 W Telegraph St,Washington,HD,1597100840.61085,https://www.homedepot.com/,84780,49,1455989,Utah,UT,"Washington Terrace city, Utah",9138,983,1328,1038,661,889,23492,,,,,,49,82070
1,Washington Court House,39,,,,300 Depot Drive,Washington Court House,HD,1597100655.41931,https://www.homedepot.com/,43160,39,1085497,Ohio,OH,"Washington Court House city, Ohio",14135,953,1870,1604,1465,1076,23391,,,,,,39,81718
1,Wasilla,2,1,Wasilla,2,2561,Wasilla,LOW,1597172141.41368,https://www.lowes.com/,99654,2,1785533,Alaska,AK,"Wasilla city, Alaska",9675,739,1299,1241,691,604,28272,,,,,,2,83080
1,Watchung,34,,,,1515 Route 22,Watchung,HD,1597100551.62509,https://www.homedepot.com/,7069,34,1779795,New Jersey,NJ,"Watchung borough, New Jersey",6034,433,401,829,524,812,62885,,,,,,34,77600
1,Waterbury,9,,,,575 Bank St,Waterbury,HD,1597100326.33531,https://www.homedepot.com/,6708,9,1779780,Connecticut,CT,"Waterbury city, Connecticut",108672,10988,15961,13582,7370,6738,22751,,,,,,9,80000
1,Waterford,9,1,Waterford,9,Waterford Parkway North,Waterford,LOW,1597172365.71724,https://www.lowes.com/,6385,9,1779780,Connecticut,CT,"Waterford CDP, Connecticut",2796,82,521,267,259,434,31837,,,,,,9,80210
1,Waterloo,19,1,Waterloo,19,1050 Southtown Drive,Waterloo,HD,1597100394.58926,https://www.homedepot.com/,50702,19,1779785,Iowa,IA,"Waterloo city, Iowa",68134,7020,9509,8223,5833,4822,26617,,,,,,19,82425
1,Watertown,25,,,,615 Arsenal Street,Watertown,HD,1597100446.08469,https://www.homedepot.com/,2472,25,606926,Massachusetts,MA,"Watertown Town city, Massachusetts",35103,2241,7564,5458,3125,2458,54143,,,,,,25,73440
1,Watertown,36,,,,391 College Heights,Watertown,HD,1597100605.76409,https://www.homedepot.com/,13601,36,1779796,New York,NY,"Watertown city, New York",26057,3044,5641,2815,1569,1597,23146,,,,,,36,78608
1,Waterville,23,,,,60 Waterville Drive,Waterville,HD,1597100421.3686,https://www.homedepot.com/,4901,23,1779787,Maine,ME,"Waterville city, Maine",16515,2773,1410,2117,1448,1847,27102,,,,,,23,80740
1,Watsonville,6,,,,355 S Green Valley Road,Watsonville,HD,1597100313.87938,https://www.homedepot.com/,95076,6,1779778,California,CA,"Watsonville city, California",53616,6419,8026,6823,2730,2389,19930,,,,,,6,83668
1,Waukegan,17,,,,2001 Belvedere Rd,Waukegan,HD,1597100380.03544,https://www.homedepot.com/,60085,17,1779784,Illinois,IL,"Waukegan city, Illinois",87571,10685,12769,12254,5051,2953,21869,,,,,,17,79293
1,Waukesha,55,,,,2320 W Bluemound Rd,Waukesha,HD,1597100929.43701,https://www.homedepot.com/,53186,55,1779806,Wisconsin,WI,"Waukesha city, Wisconsin",72382,9001,11049,9658,5239,4428,32286,,,,,,55,84250
1,Wausau,55,,,,2705 Sherman Street,Wausau,HD,1597100929.50986,https://www.homedepot.com/,54401,55,1779806,Wisconsin,WI,"Wausaukee village, Wisconsin",516,36,77,27,67,67,19850,,,,,,55,84525
1,Wauwatosa,55,1,Wauwatosa,55,4100 North 124th St,Wauwatosa,HD,1597100929.58933,https://www.homedepot.com/,53222,55,1779806,Wisconsin,WI,"Wauwatosa city, Wisconsin",47882,2534,8684,6235,3745,4268,43657,,,,,,55,84675
1,Waxahachie,48,1,Waxahachie,48,1420,Waxahachie,LOW,1597173660.25082,https://www.lowes.com/,75165,48,1779801,Texas,TX,"Waxahachie city, Texas",34285,3750,5424,4043,2580,1792,27747,,,,,,48,76816
1,Waynesboro,51,1,Waynesboro,51,Bryant Drive,Waynesboro,LOW,1597173728.81867,https://www.lowes.com/,23980,51,1779803,Virginia,VA,"Waynesboro city, Virginia",21926,1656,3014,2752,2125,1884,25421,,,,,,51,83680
1,Weatherford,48,1,Weatherford,48,220 I-20 West,Weatherford,HD,1597100826.86595,https://www.homedepot.com/,76086,48,1779801,Texas,TX,"Weatherford city, Texas",29739,2828,3940,3814,2776,2356,30159,,,,,,48,76864
1,Webster,48,1,Webster,48,Gatebrook Drive,Webster,LOW,1597173661.25201,https://www.lowes.com/,77598,48,1779801,Texas,TX,"Webster city, Texas",11165,1672,2612,1367,460,546,27359,,,,,,48,76948
1,Wenatchee,53,1,Wenatchee,53,Walla Walla Avenue,Wenatchee,LOW,1597173784.20712,https://www.lowes.com/,98801-1157,53,1779804,Washington,WA,"East Wenatchee city, Washington",13817,1524,1877,1456,1072,931,23648,,,,,,53,20155
1,Wentzville,29,1,Wentzville,29,1920 Wentzville Pkwy,Wentzville,HD,1597100503.48873,https://www.homedepot.com/,63385,29,1779791,Missouri,MO,"Wentzville city, Missouri",37485,2458,5102,6706,2283,1448,31872,,,,,,29,78442
1,Weslaco,48,1,Weslaco,48,525,Weslaco,LOW,1597173661.74499,https://www.lowes.com/,78520,48,1779801,Texas,TX,"Weslaco city, Texas",39871,3629,5476,4340,2796,2847,18859,,,,,,48,77272
1,West Allis,55,,,,11071 W National Ave,West Allis,HD,1597100929.66272,https://www.homedepot.com/,53227,55,1779806,Wisconsin,WI,"West Allis city, Wisconsin",60250,3455,11697,8212,5050,4096,28102,,,,,,55,85300
1,West Bend,55,,,,700 W Paradise Dr,West Bend,HD,1597100929.73888,https://www.homedepot.com/,53095,55,1779806,Wisconsin,WI,"West Bend city, Wisconsin",31649,2497,3904,4559,2714,2816,31118,,,,,,55,85350
1,West Berlin,34,,,,116 Walker Avenue,West Berlin,HD,1597100547.61749,https://www.homedepot.com/,8091,34,1779795,New Jersey,NJ,,,,,,,,,,,,,,,
1,West Branch,26,,,,2892 Cook Road,West Branch,HD,1597100469.94387,https://www.homedepot.com/,48661,26,1779789,Michigan,MI,"West Branch city, Michigan",2256,106,360,223,279,363,19100,,,,,,26,85580
1,West Chester,39,1,West Chester,39,I 75,West Chester,LOW,1597173345.03222,https://www.lowes.com/,45004,39,1085497,Ohio,OH,"Olde West Chester CDP, Ohio",357,38,50,8,16,16,22755,,,,,,39,58149
1,West Covina,6,,,,2220 S Azusa Avenue,West Covina,HD,1597100313.90992,https://www.homedepot.com/,91792,6,1779778,California,CA,"West Covina city, California",107242,10601,15524,13947,9077,6959,28474,,,,,,6,84200
1,West Des Moines,19,2,West Des Moines,19,450,West Des Moines,LOW,1597172567.05499,https://www.lowes.com/,50266,19,1779785,Iowa,IA,"West Des Moines city, Iowa",64400,4905,11976,8852,4778,3525,44527,,,,,,19,83910
1,West Hartford,9,,,,503 New Park Ave,West Hartford,HD,1597100326.25203,https://www.homedepot.com/,6110,9,1779780,Connecticut,CT,"West Hartford CDP, Connecticut",63127,5105,7756,7493,5505,5806,54601,,,,,,9,82660
1,West Hills,6,1,West Hills,6,Roscoe Boulevard,West Hills,LOW,1597172318.73387,https://www.lowes.com/,91304,6,1779778,California,CA,,,,,,,,,,,,,,,
1,West Jordan,49,1,West Jordan,49,Jordan Landing Boulevard,West Jordan,LOW,1597173684.05447,https://www.lowes.com/,84088,49,1455989,Utah,UT,"West Jordan city, Utah",113089,10285,17695,16711,5903,2409,26841,,,,,,49,82950
1,West Lebanon,33,,,,296 Plainfield Rd,West Lebanon,HD,1597100527.62808,https://www.homedepot.com/,3784,33,1779794,New Hampshire,NH,,,,,,,,,,,,,,,
